语文,algo,algo_candidates,project_text,ref
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/E57B6003D29B40C490FE10CBE8B47842,①,"['⑦', '⑨']",①,①,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/AB4FCE7249ECECB4F16ACF0DE044BD92,战国,"['战国。', '战国·']",战国,战国,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/4E6C63049540C3E44034C8F3D9F691CC,风正一帆悬,"['风正—帆悬', '风正一帆悬。']",风正一帆悬,风正一帆悬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/2F1FFF9A6B33103E2DD59BEBFE2B9403,大渡迈 伊尘桥,"['大渡还', '大渡西']",大渡迈 伊尘桥,爬雪山、过草地；缺吃少穿；恶劣的自然环境；国民党的围追堵截等,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/D053A89348FB8D3DEE8E8B7A9F1F5004,草茂,"['芊茂', '草茂#']",草茂,草茂盛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/B4553B5693A531CD689B94A8D7954638,B,"[' B', '3']",B,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/5230A5049E9B7A4E294DF9E2B8BD75A6,四言古诗,"['四言吉诗', '四言古走']",四言古诗,四言古诗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/E954B8CDC96DF0E9C7E1CE3F93CF9BC2,修辞,"['修辞.', '修辞,']",修辞,拟人/化静为动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/D9164ED1F2E3E8AFEB529C7C63259651,客路青山外,"['客路青山外。', '客路青山外,']",客路青山外,客路青山外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/CF20A30EC242EAF0A7D66B2E622F76B4,徘徊,"[' 徘徊', '徘徂']",徘徊,徘徊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/E949A27AF597EB424B47EAFAF7745C73,山岛竦峙,"['岛竦峙', '山岛竦峙峙']",山岛竦峙,山岛竦峙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/AF984CF0759B2578705D228D8BDA8014,明亮,"['月亮', '明月亮']",明亮,⑦形容水的澄澈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/EF8F31EAE8A00D0CD73453D8370F11BD,买寞,"['买革', '实买寞']",买寞,格拉斯想买网球鞋却钱不够,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/4AA5A84BD38CC17CB50A24C6D6BB63BE,虽然,"['虽虽然', '虽然然']",虽然,即使,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/56F388F2D8B14F25360C8B74FAE09867,打洞,"['打湄', '打酒']",打洞,打洞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/495EE3B17E0A7305048D3F74750829E2,论证,"['论证:', '论论']",论证,论据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/E3EB57A41BF1C4B63E8A4F3920335C5C,东坡居士,"['东坡居土', '东坡居士。']",东坡居士,东坡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/F0CDC43E6682D09337EC15BB8D7A71C3,狡诈,"[' 狡诈', '狡作']",狡诈,狡猾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/336571B04A533248B002EC381A0B5C2B,知,"['蜘', '智']",知,曾经,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/D0438193160629B4D0DE65214C7733F0,南北,"['南兆', '南七']",南北,南北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/22E21CE46FE60FD1582947ADF0693E92,特点,"['特点:', '特点.']",特点,特点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/C89975741C21BAECD6EF0E54AC47E77C,成功借 走扇子,"['成功惜', '成功佛']",成功借 走扇子,自愿送出扇子灭火。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/D48D943B549BBFB26EDE003CC77A8BA6,起因,"['起#因', '起因:']",起因,起因,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/7268E5AC07C2533A719A72B4EE552B89,表格,"['表格.', '表格、']",表格,表格形式,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/C3954A2ABDA2E6482A345D3318E40A9F,拨河,"['拔河', '拨河.']",拔河,拔河,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/1FED8238D40B1A96B00A7CEC28A38959,C,"['c', '0']",C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/6292167954F3F22F31544AEBA9A92E29,思想,"['思想.', '思想。']",思想,思想,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/1AC2804C4340AFDBAFAA2ECF7FC702AB,C,"['c', '0']",C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/789FE97178AE878FDF75DA36054186CC,梦想,"['梦想。', ' 梦想']",梦想,幻想,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/54346EE3452B2043B9D2F85D8349DDBD,"他干的活计不但速度快,而且质量好。","['他千的活计不但速度快,而且质量好。', '他干的活计不但速度快,而且质量好']",他干的活计不但速度快，而且质量好。,他干的活计不但速度快，而且质量好。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/68F8F88CE8CD10621708F136B3691ED6,三曹,"['曹', '三 曹']",三曹,三曹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/A0423E80A509211F3CCD536DC6D13063,A,"['A.', 'A ']",A,②,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/943CAAE31E37943B360C9C163B41BE19,文言志人,"['文言志', '文言志大']",文言志人,文言志人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/F48C5637817841E4205C4A9281375050,自然环境,"['自然环境。', '自自然环境']",自然环境,自然环境描写,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/1FC109F7D0B207029101282A5BCD88D6,推塔式,"['推搭式', '推塔式:']",推塔式,推塔式,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/401CCEBAD25FCC1FBEE6C77410D7F03B,间接描写,"['间接 描写', '间接描写:']",间接描写,间接描写,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/83CFFDC515FBEFC978F9BE6DE8A34CF5,清波,"['请波', '清皮']",清波,清波,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/DAECFE7B45195F84091E943C86C474BD,烽火连三月,"['烽连三月', '烽火车三月']",烽火连三月,烽火连三月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/2CC4FB85C7761DAA49B5C9F06472E8C6,梨儿,"['梨几', '梨八']",梨儿,梨儿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/58E8CF7FC9A20B51DE8CA268B933E503,B,"[' B', '3']",B,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/34AE466AD86FE68C10D60DB6A9511EA4,排比,"['排比.', '排比,']",排比,排比,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/6C3D8AD6788BB42AEBD680A599C9A3E4,喝酒,"['喝洒', '喝哂']",喝酒,斟上酒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/485E5C6525A4EBAB9AB9447D6E57BAD9, 有时,"['5', 'C']",有时,有时,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/CD8874F38CCC4267590AAFAE7CB7990D,《周易》,"['《周易)》', '《周易']",《周易》,《周易》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/C11986C6D40F60CC871F1EBC81134F4B,白雪公立,"['白雪公主', '白雪公这']",白雪公立,灰姑娘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/50975DF6A292E8E78E1FE84A01EDCDEF,外貌,"['外貌:', '外貌。']",外貌,外貌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/807A5622ABF0ECB11B2C92E942AA7658,闻道龙标 过五溪,"['闻道龙龙标', '闻道龙标.']",闻道龙标过五溪,闻道龙标过五溪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/ADC96E0A9DE0ADCB04BA2EDF148F1555,微微,"['微徽', '徽微']",微微,嘴角微微上扬地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/655F387DFAD894576E44A258554125D9,C,"['CC', 'A']",C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/A4D7A48AE4851ED1F6C7B3D80994828E,动作,"['动作.', '动作:']",动作,动作描写、神态描写,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/A5148C454F539EADC7DFB521EBF8DDF3,军队,"['军队队', '军队。']",军队,军队,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/49C6487F16A090CA9AAAB3D164D931B7,南北,"['南宋', '南南北']",南北,南北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/2809B181CF51BE9E510BB2F71F59E09B,外貌,"['外貌:', '处貌']",外貌,外貌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/92947DCDCF8DEE33F9EE2A2A66887E41,主人公,"['主人心', '主人']",主人公,范围,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/CF5FA72D813E5A5674A327D31C8C2500,浑欲不 胜馨,"['深欲不', '浑欲下']",浑欲不 胜馨,浑欲不胜簪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/8D893AACAEF90B33637CCE5692CE0176,生动形象,"['生动形象.', '生动 形象']",生动形象,生动形象,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/BF0D91328840AE4F86823153ABCAECEC,怪异,"['怿异', '怪异:']",怪异,奇怪的故事,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/EE5C88FEA5A84CD4367E075E07F82D48,在前面,"['在前面:', '在前面。']",在前面,像狗似的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/474C753CD0334FB03199932C556A3ACD,曾,"['霄', '宵']",曾,曾经,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/18B96ABDB53C16705279C84ADF4FC1AB,原因,"['原因。', '原因:']",原因,原因,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/F4979814A0A369AC417D941EB2D2169D,相约,"['相相约', '相约.']",相约,相约,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/75D6084696E2B6D4C557622A3CEB5C07,菩提老示,"['菩提老至', '菩提老涩']",菩提老示,菩提祖师,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/73D275522C53634F8ED231AF6CD9BF07,《尚书》,"['《尚书》)', '《尚书》。']",《尚书》,《尚书》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/DF4FE5105D25D501200FD2C9EC78DABF,古道西风瘦 马,"['古道西凤瘦', '古道西风瘦,']",古道西风瘦马,古道西风瘦马,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/BE8C68E60B0BE88292C83A31FD422B5A,"采菊东离下, 悠然见南山","['采菊东离下,悠然见南山', '采菊东离下, 悠然见南山。']","采菊东离下, 悠然见南山",采菊东篱下，悠然见南山。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/55EB20763EAA53093A5EC006FF877229,光辉烂,"['光辉煌', '光辉焰']",光辉烂,废弃、荒芜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/46E03F5618101190A0E26B973B3AC8CA,哀叹,"['衰叹', '哀叹叹']",哀叹,哀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/CBE8B390FC237E4B5C7DF7FB578AD346,一,"['-', '—']",一,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/1858394EC8A1DFAE3A9157A27A5D3B6C,用 ,"['用定', '何 ']",用 ,缓慢迟钝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/58FB0BC044E3883E56DA3583C11A4EC7,语气词后断,"['语气词 后断', '语气词后断.']",语气词后断,辨句式,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/B23620FA85AD8B2B5D08E9E1B8898906,太白,"['太白白', '太太白']",太白,太白,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/F3827708B804EC7233B4C88B74DB0CA8,放,"['放放', '旅']",放,搭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/716C6EB14BE04B51D3B6EEA18A3D9B7B,固,"['因', ' 固']",固,锢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/33EDD8401855AE6719B75E083FA223AC,于是,"['f是', '于提']",于是,于是,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/0FDF38A4D3D28515E938D810D670C8BC,慕,"['幕', '蓁']",慕,睦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/EF2880AEC4838640A54D607A9A402B26,br,"['b', 'bir']",br,bǐ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/F893BF2F32CEA78A0315FD90EEB5D438,现实,"['现实.', '观实']",现实,现实；子美；少陵野老；诗史,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/02C2709DCCD04AF56640344593912B1E,A,"['A.', 'A)']",A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/5C333532A496ED897206F54663C22E67,镜花绿,"['镜花缘', '镜花条']",《镜花缘》,《镜花缘》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
